ID,Name,Age,Marks
7671,Student_7671,23,97
7672,Student_7672,20,85
7673,Student_7673,20,99
7674,Student_7674,23,70
7675,Student_7675,18,92
7676,Student_7676,20,91
7677,Student_7677,18,55
7678,Student_7678,24,61
7679,Student_7679,19,71
7680,Student_7680,24,94
7681,Student_7681,23,90
7682,Student_7682,19,64
7683,Student_7683,20,83
7684,Student_7684,23,84
7685,Student_7685,23,83
7686,Student_7686,18,72
7687,Student_7687,21,68
7688,Student_7688,21,52
7689,Student_7689,20,83
7690,Student_7690,18,71
7691,Student_7691,20,53
7692,Student_7692,25,70
7693,Student_7693,21,96
7694,Student_7694,22,73
7695,Student_7695,18,65
7696,Student_7696,19,55
7697,Student_7697,23,55
7698,Student_7698,25,65
7699,Student_7699,21,56
7700,Student_7700,23,97
7701,Student_7701,18,81
7702,Student_7702,25,94
7703,Student_7703,18,58
7704,Student_7704,19,81
7705,Student_7705,24,66
7706,Student_7706,22,83
7707,Student_7707,18,58
7708,Student_7708,19,86
7709,Student_7709,21,55
7710,Student_7710,25,64
7711,Student_7711,21,80
7712,Student_7712,23,90
7713,Student_7713,25,88
7714,Student_7714,18,80
7715,Student_7715,24,88
7716,Student_7716,22,64
7717,Student_7717,22,74
7718,Student_7718,18,53
7719,Student_7719,21,62
7720,Student_7720,21,95
7721,Student_7721,25,67
7722,Student_7722,21,69
7723,Student_7723,21,93
7724,Student_7724,25,83
7725,Student_7725,23,92
7726,Student_7726,21,72
7727,Student_7727,22,90
7728,Student_7728,20,77
7729,Student_7729,23,64
7730,Student_7730,24,93
7731,Student_7731,23,57
7732,Student_7732,19,97
7733,Student_7733,22,83
7734,Student_7734,22,59
7735,Student_7735,25,52
7736,Student_7736,18,82
7737,Student_7737,22,73
7738,Student_7738,19,98
7739,Student_7739,23,69
7740,Student_7740,22,77
7741,Student_7741,23,77
7742,Student_7742,25,87
7743,Student_7743,25,98
7744,Student_7744,25,68
7745,Student_7745,25,72
7746,Student_7746,24,85
7747,Student_7747,20,79
7748,Student_7748,20,81
7749,Student_7749,19,51
7750,Student_7750,22,90
7751,Student_7751,20,85
7752,Student_7752,18,68
7753,Student_7753,24,100
7754,Student_7754,25,69
7755,Student_7755,19,93
7756,Student_7756,24,93
7757,Student_7757,22,76
7758,Student_7758,23,97
7759,Student_7759,25,60
7760,Student_7760,18,96
7761,Student_7761,19,64
7762,Student_7762,18,91
7763,Student_7763,19,52
7764,Student_7764,25,95
7765,Student_7765,24,79
7766,Student_7766,23,65
7767,Student_7767,24,54
7768,Student_7768,20,74
7769,Student_7769,19,69
7770,Student_7770,24,60
7771,Student_7771,19,99
7772,Student_7772,24,90
7773,Student_7773,22,82
7774,Student_7774,25,51
7775,Student_7775,23,95
7776,Student_7776,24,58
7777,Student_7777,18,80
7778,Student_7778,22,82
7779,Student_7779,23,92
7780,Student_7780,19,66
7781,Student_7781,22,54
7782,Student_7782,24,77
7783,Student_7783,24,80
7784,Student_7784,20,57
7785,Student_7785,18,50
7786,Student_7786,23,63
7787,Student_7787,21,67
7788,Student_7788,23,60
7789,Student_7789,23,57
7790,Student_7790,18,55
7791,Student_7791,19,92
7792,Student_7792,22,86
7793,Student_7793,22,90
7794,Student_7794,19,55
7795,Student_7795,20,98
7796,Student_7796,18,84
7797,Student_7797,21,89
7798,Student_7798,21,80
7799,Student_7799,19,85
7800,Student_7800,21,75
7801,Student_7801,20,66
7802,Student_7802,19,50
7803,Student_7803,21,66
7804,Student_7804,23,55
7805,Student_7805,19,75
7806,Student_7806,23,63
7807,Student_7807,25,58
7808,Student_7808,20,89
7809,Student_7809,23,97
7810,Student_7810,25,95
7811,Student_7811,21,86
7812,Student_7812,22,59
7813,Student_7813,24,90
7814,Student_7814,25,91
7815,Student_7815,25,87
7816,Student_7816,23,76
7817,Student_7817,18,64
7818,Student_7818,25,99
7819,Student_7819,20,75
7820,Student_7820,19,56
7821,Student_7821,21,82
7822,Student_7822,21,68
7823,Student_7823,24,95
7824,Student_7824,25,55
7825,Student_7825,24,92
7826,Student_7826,19,94
7827,Student_7827,22,97
7828,Student_7828,21,53
7829,Student_7829,23,58
7830,Student_7830,20,97
7831,Student_7831,20,74
7832,Student_7832,24,66
7833,Student_7833,20,63
7834,Student_7834,21,50
7835,Student_7835,22,74
7836,Student_7836,25,80
7837,Student_7837,23,84
7838,Student_7838,24,84
7839,Student_7839,20,57
7840,Student_7840,21,83
7841,Student_7841,21,88
7842,Student_7842,23,70
7843,Student_7843,23,58
7844,Student_7844,18,51
7845,Student_7845,24,91
7846,Student_7846,23,77
7847,Student_7847,24,53
7848,Student_7848,25,63
7849,Student_7849,20,71
7850,Student_7850,20,72
7851,Student_7851,24,51
7852,Student_7852,18,50
7853,Student_7853,19,98
7854,Student_7854,25,66
7855,Student_7855,18,82
7856,Student_7856,20,72
7857,Student_7857,24,83
7858,Student_7858,18,66
7859,Student_7859,25,71
7860,Student_7860,24,73
7861,Student_7861,18,83
7862,Student_7862,21,54
7863,Student_7863,24,88
7864,Student_7864,21,55
7865,Student_7865,20,59
7866,Student_7866,24,67
7867,Student_7867,22,67
7868,Student_7868,23,77
7869,Student_7869,20,59
7870,Student_7870,22,79
7871,Student_7871,20,71
7872,Student_7872,21,90
7873,Student_7873,22,55
7874,Student_7874,20,82
7875,Student_7875,23,100
7876,Student_7876,22,67
7877,Student_7877,21,80
7878,Student_7878,19,53
7879,Student_7879,22,88
7880,Student_7880,23,80
7881,Student_7881,23,73
7882,Student_7882,20,69
7883,Student_7883,25,79
7884,Student_7884,23,97
7885,Student_7885,20,67
7886,Student_7886,23,53
7887,Student_7887,23,56
7888,Student_7888,23,69
7889,Student_7889,21,95
7890,Student_7890,22,71
7891,Student_7891,24,57
7892,Student_7892,25,82
7893,Student_7893,18,64
7894,Student_7894,21,65
7895,Student_7895,20,67
7896,Student_7896,18,74
7897,Student_7897,19,82
7898,Student_7898,21,93
7899,Student_7899,21,70
7900,Student_7900,18,82
7901,Student_7901,24,99
7902,Student_7902,25,56
7903,Student_7903,21,62
7904,Student_7904,23,64
7905,Student_7905,18,98
7906,Student_7906,22,84
7907,Student_7907,22,64
7908,Student_7908,25,71
7909,Student_7909,24,98
7910,Student_7910,19,70
7911,Student_7911,24,89
7912,Student_7912,24,83
7913,Student_7913,25,64
7914,Student_7914,19,64
7915,Student_7915,19,92
7916,Student_7916,23,98
7917,Student_7917,20,96
7918,Student_7918,23,61
7919,Student_7919,19,54
7920,Student_7920,20,74
7921,Student_7921,24,93
7922,Student_7922,19,87
7923,Student_7923,18,80
7924,Student_7924,23,75
7925,Student_7925,21,70
7926,Student_7926,20,70
7927,Student_7927,19,67
7928,Student_7928,24,52
7929,Student_7929,18,59
7930,Student_7930,25,59
7931,Student_7931,21,88
7932,Student_7932,18,79
7933,Student_7933,20,51
7934,Student_7934,21,53
7935,Student_7935,18,72
7936,Student_7936,25,68
7937,Student_7937,22,84
7938,Student_7938,23,50
7939,Student_7939,23,88
7940,Student_7940,21,78
7941,Student_7941,20,97
7942,Student_7942,23,98
7943,Student_7943,18,54
7944,Student_7944,25,76
7945,Student_7945,24,54
7946,Student_7946,23,53
7947,Student_7947,25,60
7948,Student_7948,22,100
7949,Student_7949,22,73
7950,Student_7950,25,61
7951,Student_7951,20,85
7952,Student_7952,24,70
7953,Student_7953,22,84
7954,Student_7954,23,87
7955,Student_7955,25,73
7956,Student_7956,20,61
7957,Student_7957,23,59
7958,Student_7958,23,89
7959,Student_7959,25,94
7960,Student_7960,21,67
7961,Student_7961,21,100
7962,Student_7962,21,62
7963,Student_7963,19,73
7964,Student_7964,25,75
7965,Student_7965,23,92
7966,Student_7966,22,86
7967,Student_7967,23,81
7968,Student_7968,21,56
7969,Student_7969,22,59
7970,Student_7970,24,96
7971,Student_7971,21,88
7972,Student_7972,21,88
7973,Student_7973,25,87
7974,Student_7974,21,77
7975,Student_7975,20,66
7976,Student_7976,18,57
7977,Student_7977,22,93
7978,Student_7978,25,72
7979,Student_7979,22,71
7980,Student_7980,22,57
7981,Student_7981,25,77
7982,Student_7982,25,76
7983,Student_7983,23,63
7984,Student_7984,23,82
7985,Student_7985,22,62
7986,Student_7986,21,63
7987,Student_7987,22,66
7988,Student_7988,21,53
7989,Student_7989,21,59
7990,Student_7990,19,77
7991,Student_7991,23,68
7992,Student_7992,20,100
7993,Student_7993,20,86
7994,Student_7994,20,61
7995,Student_7995,20,91
7996,Student_7996,18,92
7997,Student_7997,21,98
7998,Student_7998,25,69
7999,Student_7999,25,75
8000,Student_8000,20,62
8001,Student_8001,23,75
8002,Student_8002,18,72
8003,Student_8003,24,54
8004,Student_8004,20,63
8005,Student_8005,21,72
8006,Student_8006,24,53
8007,Student_8007,25,77
8008,Student_8008,21,71
8009,Student_8009,22,89
8010,Student_8010,22,66
8011,Student_8011,25,76
8012,Student_8012,21,99
8013,Student_8013,20,94
8014,Student_8014,18,74
8015,Student_8015,19,69
8016,Student_8016,25,88
8017,Student_8017,24,52
8018,Student_8018,25,74
8019,Student_8019,25,97
8020,Student_8020,20,53
8021,Student_8021,22,72
8022,Student_8022,19,94
8023,Student_8023,23,60
8024,Student_8024,19,56
8025,Student_8025,23,71
8026,Student_8026,22,57
8027,Student_8027,22,72
8028,Student_8028,25,60
8029,Student_8029,22,60
8030,Student_8030,23,77
8031,Student_8031,21,65
8032,Student_8032,25,79
8033,Student_8033,23,65
8034,Student_8034,21,64
8035,Student_8035,19,82
8036,Student_8036,25,89
8037,Student_8037,20,51
8038,Student_8038,24,75
8039,Student_8039,18,68
8040,Student_8040,24,92
8041,Student_8041,19,70
8042,Student_8042,20,75
8043,Student_8043,25,81
8044,Student_8044,21,75
8045,Student_8045,19,81
8046,Student_8046,24,99
8047,Student_8047,23,85
8048,Student_8048,25,52
8049,Student_8049,20,95
8050,Student_8050,18,80
8051,Student_8051,25,64
8052,Student_8052,19,66
8053,Student_8053,23,76
8054,Student_8054,18,84
8055,Student_8055,25,81
8056,Student_8056,24,80
8057,Student_8057,23,93
8058,Student_8058,23,99
8059,Student_8059,24,82
8060,Student_8060,25,91
8061,Student_8061,21,54
8062,Student_8062,18,94
8063,Student_8063,23,87
8064,Student_8064,19,89
8065,Student_8065,22,82
8066,Student_8066,20,61
8067,Student_8067,19,86
8068,Student_8068,20,80
8069,Student_8069,24,77
8070,Student_8070,22,86
8071,Student_8071,22,62
8072,Student_8072,23,86
8073,Student_8073,21,96
8074,Student_8074,23,86
8075,Student_8075,23,64
8076,Student_8076,21,72
8077,Student_8077,21,54
8078,Student_8078,20,83
8079,Student_8079,19,51
8080,Student_8080,20,68
8081,Student_8081,25,86
8082,Student_8082,24,98
8083,Student_8083,20,81
8084,Student_8084,22,80
8085,Student_8085,21,70
8086,Student_8086,21,98
8087,Student_8087,19,83
8088,Student_8088,18,92
8089,Student_8089,23,51
8090,Student_8090,18,73
8091,Student_8091,19,64
8092,Student_8092,25,98
8093,Student_8093,22,82
8094,Student_8094,18,90
8095,Student_8095,24,63
8096,Student_8096,22,93
8097,Student_8097,18,51
8098,Student_8098,25,63
8099,Student_8099,21,68
8100,Student_8100,24,97
8101,Student_8101,25,92
8102,Student_8102,19,95
8103,Student_8103,18,87
8104,Student_8104,22,92
8105,Student_8105,24,96
8106,Student_8106,25,97
8107,Student_8107,19,63
8108,Student_8108,23,82
8109,Student_8109,18,89
8110,Student_8110,19,56
8111,Student_8111,21,53
8112,Student_8112,23,96
8113,Student_8113,24,58
8114,Student_8114,18,88
8115,Student_8115,21,90
8116,Student_8116,19,83
8117,Student_8117,21,55
8118,Student_8118,18,100
8119,Student_8119,24,65
8120,Student_8120,23,77
8121,Student_8121,19,80
8122,Student_8122,23,51
8123,Student_8123,20,87
8124,Student_8124,24,92
8125,Student_8125,20,58
8126,Student_8126,18,96
8127,Student_8127,19,75
8128,Student_8128,22,84
8129,Student_8129,22,52
8130,Student_8130,21,71
8131,Student_8131,21,76
8132,Student_8132,22,70
8133,Student_8133,23,92
8134,Student_8134,18,93
8135,Student_8135,18,61
8136,Student_8136,22,67
8137,Student_8137,22,61
8138,Student_8138,19,93
8139,Student_8139,22,84
8140,Student_8140,19,77
8141,Student_8141,21,79
8142,Student_8142,24,79
8143,Student_8143,18,68
8144,Student_8144,19,97
8145,Student_8145,22,95
8146,Student_8146,20,79
8147,Student_8147,24,51
8148,Student_8148,23,99
8149,Student_8149,25,68
8150,Student_8150,24,65
8151,Student_8151,24,52
8152,Student_8152,21,78
8153,Student_8153,25,65
8154,Student_8154,21,88
8155,Student_8155,19,68
8156,Student_8156,22,55
8157,Student_8157,25,84
8158,Student_8158,19,53
8159,Student_8159,20,65
8160,Student_8160,18,98
8161,Student_8161,24,61
8162,Student_8162,19,100
8163,Student_8163,20,87
8164,Student_8164,23,73
8165,Student_8165,22,51
8166,Student_8166,22,64
8167,Student_8167,23,95
8168,Student_8168,22,99
8169,Student_8169,23,93
8170,Student_8170,22,74
8171,Student_8171,23,93
8172,Student_8172,24,50
8173,Student_8173,19,50
8174,Student_8174,18,63
8175,Student_8175,21,60
8176,Student_8176,21,55
8177,Student_8177,19,73
8178,Student_8178,22,63
8179,Student_8179,21,79
8180,Student_8180,23,61
8181,Student_8181,24,85
8182,Student_8182,19,50
8183,Student_8183,18,62
8184,Student_8184,24,75
8185,Student_8185,22,77
8186,Student_8186,22,76
8187,Student_8187,23,70
8188,Student_8188,22,97
8189,Student_8189,20,100
8190,Student_8190,22,55
8191,Student_8191,18,96
8192,Student_8192,18,98
8193,Student_8193,23,68
8194,Student_8194,22,71
8195,Student_8195,23,86
8196,Student_8196,22,64
8197,Student_8197,20,78
8198,Student_8198,23,89
8199,Student_8199,20,63
8200,Student_8200,19,76
8201,Student_8201,19,63
8202,Student_8202,21,98
8203,Student_8203,25,88
8204,Student_8204,23,87
8205,Student_8205,23,68
8206,Student_8206,21,90
8207,Student_8207,25,90
8208,Student_8208,18,57
8209,Student_8209,19,65
8210,Student_8210,22,63
8211,Student_8211,22,75
8212,Student_8212,19,70
8213,Student_8213,22,98
8214,Student_8214,19,97
8215,Student_8215,19,82
8216,Student_8216,19,74
8217,Student_8217,22,85
8218,Student_8218,23,58
8219,Student_8219,24,84
8220,Student_8220,25,78
8221,Student_8221,21,86
8222,Student_8222,23,78
8223,Student_8223,21,67
8224,Student_8224,19,98
8225,Student_8225,25,56
8226,Student_8226,25,54
8227,Student_8227,25,77
8228,Student_8228,22,99
8229,Student_8229,19,68
8230,Student_8230,20,94
8231,Student_8231,25,69
8232,Student_8232,22,89
8233,Student_8233,21,71
8234,Student_8234,22,97
8235,Student_8235,24,97
8236,Student_8236,22,97
8237,Student_8237,18,86
8238,Student_8238,20,79
8239,Student_8239,19,65
8240,Student_8240,18,55
8241,Student_8241,21,65
8242,Student_8242,23,88
8243,Student_8243,25,63
8244,Student_8244,22,82
8245,Student_8245,18,96
8246,Student_8246,21,71
8247,Student_8247,23,52
8248,Student_8248,21,60
8249,Student_8249,20,99
8250,Student_8250,21,96
8251,Student_8251,24,98
8252,Student_8252,19,98
8253,Student_8253,22,65
8254,Student_8254,23,77
8255,Student_8255,23,92
8256,Student_8256,23,83
8257,Student_8257,25,58
8258,Student_8258,22,84
8259,Student_8259,20,76
8260,Student_8260,24,60
8261,Student_8261,23,55
8262,Student_8262,18,90
8263,Student_8263,23,63
8264,Student_8264,24,60
8265,Student_8265,18,73
8266,Student_8266,19,73
8267,Student_8267,19,67
8268,Student_8268,18,65
8269,Student_8269,20,88
8270,Student_8270,19,83
8271,Student_8271,24,84
8272,Student_8272,21,96
8273,Student_8273,24,99
8274,Student_8274,24,84
8275,Student_8275,20,52
8276,Student_8276,23,81
8277,Student_8277,18,52
8278,Student_8278,25,99
8279,Student_8279,21,95
8280,Student_8280,23,92
8281,Student_8281,20,89
8282,Student_8282,20,80
8283,Student_8283,22,64
8284,Student_8284,19,88
8285,Student_8285,18,61
8286,Student_8286,19,52
8287,Student_8287,25,88
8288,Student_8288,21,75
8289,Student_8289,25,65
8290,Student_8290,22,85
8291,Student_8291,23,62
8292,Student_8292,24,56
8293,Student_8293,20,55
8294,Student_8294,24,91
8295,Student_8295,19,92
8296,Student_8296,20,71
8297,Student_8297,21,92
8298,Student_8298,22,54
8299,Student_8299,24,57
8300,Student_8300,21,59
8301,Student_8301,22,80
8302,Student_8302,23,60
8303,Student_8303,18,88
8304,Student_8304,21,65
8305,Student_8305,24,66
8306,Student_8306,20,78
8307,Student_8307,24,92
8308,Student_8308,21,79
8309,Student_8309,18,50
8310,Student_8310,18,94
8311,Student_8311,21,57
8312,Student_8312,23,95
8313,Student_8313,23,78
8314,Student_8314,24,80
8315,Student_8315,20,56
8316,Student_8316,18,79
8317,Student_8317,25,52
8318,Student_8318,25,57
8319,Student_8319,19,56
8320,Student_8320,25,86
8321,Student_8321,22,93
8322,Student_8322,24,97
8323,Student_8323,18,93
8324,Student_8324,25,61
8325,Student_8325,18,95
8326,Student_8326,22,59
8327,Student_8327,18,69
8328,Student_8328,24,100
8329,Student_8329,20,53
8330,Student_8330,21,68
8331,Student_8331,20,74
8332,Student_8332,21,54
8333,Student_8333,23,72
8334,Student_8334,23,90
8335,Student_8335,19,60
8336,Student_8336,20,94
8337,Student_8337,21,51
8338,Student_8338,22,50
8339,Student_8339,20,52
8340,Student_8340,21,68
8341,Student_8341,20,65
8342,Student_8342,24,68
8343,Student_8343,24,62
8344,Student_8344,22,71
8345,Student_8345,18,82
8346,Student_8346,23,62
8347,Student_8347,20,56
8348,Student_8348,25,90
8349,Student_8349,18,82
8350,Student_8350,21,79
8351,Student_8351,19,70
8352,Student_8352,24,82
8353,Student_8353,24,95
8354,Student_8354,23,50
8355,Student_8355,25,80
8356,Student_8356,21,81
8357,Student_8357,25,93
8358,Student_8358,19,72
8359,Student_8359,21,55
8360,Student_8360,21,81
8361,Student_8361,18,71
8362,Student_8362,25,67
8363,Student_8363,19,69
8364,Student_8364,21,57
8365,Student_8365,23,100
8366,Student_8366,19,71
8367,Student_8367,22,61
8368,Student_8368,22,80
8369,Student_8369,18,58
8370,Student_8370,21,69
8371,Student_8371,23,97
8372,Student_8372,20,51
8373,Student_8373,22,56
8374,Student_8374,21,64
8375,Student_8375,25,92
8376,Student_8376,20,67
8377,Student_8377,20,98
8378,Student_8378,25,77
8379,Student_8379,21,83
8380,Student_8380,22,89
8381,Student_8381,25,81
8382,Student_8382,24,66
8383,Student_8383,20,91
8384,Student_8384,21,100
8385,Student_8385,18,68
8386,Student_8386,18,59
8387,Student_8387,24,68
8388,Student_8388,25,93
8389,Student_8389,24,57
8390,Student_8390,21,92
8391,Student_8391,24,53
8392,Student_8392,22,91
8393,Student_8393,21,82
8394,Student_8394,19,58
8395,Student_8395,19,52
8396,Student_8396,21,68
8397,Student_8397,22,69
8398,Student_8398,18,97
8399,Student_8399,25,93
8400,Student_8400,20,52
8401,Student_8401,18,83
8402,Student_8402,18,60
8403,Student_8403,21,76
8404,Student_8404,25,80
8405,Student_8405,21,63
8406,Student_8406,18,53
8407,Student_8407,24,53
8408,Student_8408,20,50
8409,Student_8409,25,54
8410,Student_8410,24,62
8411,Student_8411,23,59
8412,Student_8412,20,73
8413,Student_8413,18,88
8414,Student_8414,18,93
8415,Student_8415,21,78
8416,Student_8416,18,74
8417,Student_8417,21,56
8418,Student_8418,18,57
8419,Student_8419,23,78
8420,Student_8420,19,68
8421,Student_8421,23,55
8422,Student_8422,23,95
8423,Student_8423,18,83
8424,Student_8424,20,90
8425,Student_8425,23,64
8426,Student_8426,20,76
8427,Student_8427,18,88
8428,Student_8428,22,86
8429,Student_8429,21,83
8430,Student_8430,20,73
8431,Student_8431,19,85
8432,Student_8432,22,89
8433,Student_8433,23,99
8434,Student_8434,19,81
8435,Student_8435,20,77
8436,Student_8436,21,87
8437,Student_8437,18,60
8438,Student_8438,24,63
8439,Student_8439,21,59
8440,Student_8440,19,56
8441,Student_8441,22,100
8442,Student_8442,23,59
8443,Student_8443,22,69
8444,Student_8444,23,68
8445,Student_8445,18,54
8446,Student_8446,25,75
8447,Student_8447,20,86
8448,Student_8448,21,79
8449,Student_8449,25,78
8450,Student_8450,22,65
8451,Student_8451,25,96
8452,Student_8452,25,69
8453,Student_8453,24,64
8454,Student_8454,19,97
8455,Student_8455,20,68
8456,Student_8456,24,67
8457,Student_8457,25,93
8458,Student_8458,24,96
8459,Student_8459,21,50
8460,Student_8460,25,52
8461,Student_8461,23,76
8462,Student_8462,24,96
8463,Student_8463,23,95
8464,Student_8464,25,73
8465,Student_8465,20,77
8466,Student_8466,20,56
8467,Student_8467,21,84
8468,Student_8468,22,68
8469,Student_8469,24,51
8470,Student_8470,25,51
8471,Student_8471,19,82
8472,Student_8472,21,67
8473,Student_8473,21,97
8474,Student_8474,18,57
8475,Student_8475,24,84
8476,Student_8476,24,76
8477,Student_8477,23,70
8478,Student_8478,25,97
8479,Student_8479,21,94
8480,Student_8480,24,55
8481,Student_8481,23,92
8482,Student_8482,23,95
8483,Student_8483,23,85
8484,Student_8484,25,90
8485,Student_8485,22,92
8486,Student_8486,25,76
8487,Student_8487,21,51
8488,Student_8488,19,57
8489,Student_8489,25,74
8490,Student_8490,24,56
8491,Student_8491,22,100
8492,Student_8492,18,98
8493,Student_8493,18,89
8494,Student_8494,22,75
8495,Student_8495,22,75
8496,Student_8496,20,54
8497,Student_8497,24,95
8498,Student_8498,20,60
8499,Student_8499,25,64
8500,Student_8500,21,64
8501,Student_8501,19,65
8502,Student_8502,23,76
8503,Student_8503,24,62
8504,Student_8504,18,80
8505,Student_8505,21,51
8506,Student_8506,22,54
8507,Student_8507,19,70
8508,Student_8508,20,62
8509,Student_8509,25,57
8510,Student_8510,20,65
8511,Student_8511,19,89
8512,Student_8512,19,80
8513,Student_8513,20,52
8514,Student_8514,21,61
8515,Student_8515,21,78
8516,Student_8516,19,94
8517,Student_8517,24,76
8518,Student_8518,25,53
8519,Student_8519,22,86
8520,Student_8520,21,96
8521,Student_8521,21,77
8522,Student_8522,24,62
8523,Student_8523,25,55
8524,Student_8524,21,81
8525,Student_8525,20,51
8526,Student_8526,22,83
8527,Student_8527,24,87
8528,Student_8528,18,98
8529,Student_8529,22,62
8530,Student_8530,20,84
8531,Student_8531,22,66
8532,Student_8532,23,53
8533,Student_8533,25,56
8534,Student_8534,22,89
8535,Student_8535,18,96
8536,Student_8536,25,50
8537,Student_8537,25,73
8538,Student_8538,19,73
8539,Student_8539,21,83
8540,Student_8540,24,77
8541,Student_8541,20,61
8542,Student_8542,18,80
8543,Student_8543,18,98
8544,Student_8544,24,92
8545,Student_8545,19,53
8546,Student_8546,24,88
8547,Student_8547,22,71
8548,Student_8548,20,89
8549,Student_8549,18,72
8550,Student_8550,19,68
8551,Student_8551,20,64
8552,Student_8552,25,69
8553,Student_8553,20,98
8554,Student_8554,25,52
8555,Student_8555,24,52
8556,Student_8556,25,76
8557,Student_8557,23,69
8558,Student_8558,24,74
8559,Student_8559,21,95
8560,Student_8560,22,50
8561,Student_8561,20,83
8562,Student_8562,19,87
8563,Student_8563,19,94
8564,Student_8564,18,79
8565,Student_8565,18,59
8566,Student_8566,25,61
8567,Student_8567,18,74
8568,Student_8568,18,82
8569,Student_8569,21,82
8570,Student_8570,23,79
8571,Student_8571,20,73
8572,Student_8572,24,75
8573,Student_8573,18,50
8574,Student_8574,19,66
8575,Student_8575,19,77
8576,Student_8576,25,50
8577,Student_8577,24,64
8578,Student_8578,19,53
8579,Student_8579,23,77
8580,Student_8580,20,83
8581,Student_8581,22,64
8582,Student_8582,19,59
8583,Student_8583,18,73
8584,Student_8584,20,62
8585,Student_8585,24,63
8586,Student_8586,21,93
8587,Student_8587,23,99
8588,Student_8588,21,65
8589,Student_8589,19,97
8590,Student_8590,19,68
8591,Student_8591,23,50
8592,Student_8592,22,63
8593,Student_8593,19,84
8594,Student_8594,21,80
8595,Student_8595,25,70
8596,Student_8596,20,81
8597,Student_8597,20,94
8598,Student_8598,20,52
8599,Student_8599,24,73
8600,Student_8600,20,77
8601,Student_8601,25,60
8602,Student_8602,21,67
8603,Student_8603,24,68
8604,Student_8604,22,70
8605,Student_8605,21,78
8606,Student_8606,23,50
8607,Student_8607,25,50
8608,Student_8608,24,80
8609,Student_8609,23,50
8610,Student_8610,24,52
8611,Student_8611,24,73
8612,Student_8612,25,59
8613,Student_8613,21,81
8614,Student_8614,18,65
8615,Student_8615,24,65
8616,Student_8616,25,79
8617,Student_8617,25,69
8618,Student_8618,19,60
8619,Student_8619,18,51
8620,Student_8620,25,88
8621,Student_8621,21,87
8622,Student_8622,20,68
8623,Student_8623,19,94
8624,Student_8624,24,50
8625,Student_8625,25,61
8626,Student_8626,18,53
8627,Student_8627,24,86
8628,Student_8628,18,77
8629,Student_8629,25,86
8630,Student_8630,20,67
8631,Student_8631,24,89
8632,Student_8632,24,64
8633,Student_8633,22,77
8634,Student_8634,24,68
8635,Student_8635,24,75
8636,Student_8636,22,82
8637,Student_8637,21,61
8638,Student_8638,25,54
8639,Student_8639,20,63
8640,Student_8640,25,62
8641,Student_8641,21,84
8642,Student_8642,19,76
8643,Student_8643,20,62
8644,Student_8644,25,95
8645,Student_8645,24,99
8646,Student_8646,20,57
8647,Student_8647,19,51
8648,Student_8648,23,55
8649,Student_8649,25,79
8650,Student_8650,22,65
8651,Student_8651,22,74
8652,Student_8652,20,85
8653,Student_8653,18,63
8654,Student_8654,22,58
8655,Student_8655,24,50
8656,Student_8656,21,86
8657,Student_8657,20,72
8658,Student_8658,21,89
8659,Student_8659,25,90
8660,Student_8660,23,61
8661,Student_8661,18,73
8662,Student_8662,21,87
8663,Student_8663,25,77
8664,Student_8664,21,70
8665,Student_8665,22,72
8666,Student_8666,22,56
8667,Student_8667,22,77
8668,Student_8668,18,78
8669,Student_8669,19,92
8670,Student_8670,21,75
8671,Student_8671,24,91
8672,Student_8672,21,90
8673,Student_8673,19,99
8674,Student_8674,19,61
8675,Student_8675,22,77
8676,Student_8676,22,92
8677,Student_8677,18,60
8678,Student_8678,20,57
8679,Student_8679,18,60
8680,Student_8680,19,62
8681,Student_8681,23,64
8682,Student_8682,18,77
8683,Student_8683,20,80
8684,Student_8684,18,68
8685,Student_8685,18,79
8686,Student_8686,18,68
8687,Student_8687,20,97
8688,Student_8688,21,54
8689,Student_8689,19,52
8690,Student_8690,19,90
8691,Student_8691,25,65
8692,Student_8692,25,63
8693,Student_8693,18,65
8694,Student_8694,19,57
8695,Student_8695,24,96
8696,Student_8696,21,82
8697,Student_8697,19,53
8698,Student_8698,24,96
8699,Student_8699,25,83
8700,Student_8700,24,69
8701,Student_8701,25,75
8702,Student_8702,20,54
8703,Student_8703,18,73
8704,Student_8704,19,60
8705,Student_8705,22,90
8706,Student_8706,18,85
8707,Student_8707,20,77
8708,Student_8708,20,58
8709,Student_8709,18,94
8710,Student_8710,21,54
8711,Student_8711,19,73
8712,Student_8712,24,73
8713,Student_8713,23,71
8714,Student_8714,20,95
8715,Student_8715,21,73
8716,Student_8716,20,90
8717,Student_8717,23,81
8718,Student_8718,24,56
8719,Student_8719,21,59
8720,Student_8720,20,93
8721,Student_8721,24,68
8722,Student_8722,22,61
8723,Student_8723,25,100
8724,Student_8724,22,86
8725,Student_8725,25,73
8726,Student_8726,20,86
8727,Student_8727,22,71
8728,Student_8728,25,78
8729,Student_8729,18,78
8730,Student_8730,21,77
8731,Student_8731,24,72
8732,Student_8732,20,59
8733,Student_8733,21,52
8734,Student_8734,24,50
8735,Student_8735,22,74
8736,Student_8736,19,75
8737,Student_8737,19,62
8738,Student_8738,21,53
8739,Student_8739,21,58
8740,Student_8740,21,65
8741,Student_8741,23,63
8742,Student_8742,21,93
8743,Student_8743,20,52
8744,Student_8744,19,97
8745,Student_8745,19,95
